Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
10064, 0, 0, 64, 76, 11795, 0, 1, 1
10080, 0, 0, 63, 77, 11809, 0, 1, 1
10101, 0, 0, 64, 77, 11828, 0, 1, 1
10112, 0, 0, 64, 78, 11843, 0, 1, 1
10127, 0, 0, 63, 78, 11859, 0, 1, 1
10147, 0, 0, 64, 79, 11877, 0, 1, 1
10163, 0, 0, 65, 78, 11894, 0, 1, 1
10183, 0, 0, 64, 78, 11911, 0, 1, 1
10199, 0, 0, 66, 77, 11927, 0, 1, 1
10214, 0, 0, 67, 76, 11943, 0, 1, 1
10229, 0, 0, 66, 77, 11961, 0, 1, 1
10245, 0, 0, 68, 76, 11977, 0, 1, 1
10260, 0, 0, 66, 78, 11994, 0, 1, 1
10280, 0, 0, 66, 77, 12011, 0, 1, 1
10296, 0, 0, 64, 77, 12027, 0, 1, 1
10311, 0, 0, 65, 78, 12043, 0, 1, 1
10327, 0, 0, 68, 79, 12059, 0, 1, 1
10347, 0, 1, 67, 79, 12079, 0, 1, 1
10362, 0, 1, 66, 79, 12093, 0, 1, 1
10384, 0, 0, 67, 79, 12110, 0, 1, 1
10399, 0, 0, 67, 76, 12128, 0, 1, 1
10415, 0, 0, 67, 79, 12144, 0, 1, 1
10430, 0, 0, 66, 77, 12161, 0, 1, 1
10445, 0, 0, 65, 78, 12178, 0, 1, 1
10461, 0, 0, 66, 78, 12194, 0, 1, 1
10481, 0, 0, 67, 77, 12210, 0, 1, 1
10497, 0, 1, 67, 80, 12228, 0, 1, 1
10512, 0, 1, 66, 79, 12243, 0, 1, 1
